precision,recall,threshold
0.5545267489711934,0.9981481481481481,0.26566884
0.5550978372811535,0.9981481481481481,0.26574764
0.5556701030927835,0.9981481481481481,0.2677569
0.5562435500515995,0.9981481481481481,0.2692516
0.5568181818181818,0.9981481481481481,0.27228534
0.5573940020682523,0.9981481481481481,0.27340257
0.5579710144927537,0.9981481481481481,0.274966
0.5585492227979275,0.9981481481481481,0.27530494
0.5591286307053942,0.9981481481481481,0.27539036
0.5597092419522326,0.9981481481481481,0.27629146
0.5602910602910602,0.9981481481481481,0.27747664
0.5608740894901144,0.9981481481481481,0.27809116
0.5614583333333333,0.9981481481481481,0.27945042
0.5620437956204379,0.9981481481481481,0.28028956
0.5626304801670147,0.9981481481481481,0.28091794
0.5632183908045977,0.9981481481481481,0.28268993
0.5638075313807531,0.9981481481481481,0.28426865
0.5643979057591623,0.9981481481481481,0.2851757
0.5649895178197065,0.9981481481481481,0.28677088
0.565582371458552,0.9981481481481481,0.28699917
0.5661764705882353,0.9981481481481481,0.28730386
0.5667718191377498,0.9981481481481481,0.29009336
0.5673684210526316,0.9981481481481481,0.29071054
0.5679662802950474,0.9981481481481481,0.29241532
0.5685654008438819,0.9981481481481481,0.29250497
0.5691657866948258,0.9981481481481481,0.29419872
0.5687103594080338,0.9962962962962963,0.294599
0.5693121693121693,0.9962962962962963,0.29773474
0.5699152542372882,0.9962962962962963,0.30020803
0.5705196182396607,0.9962962962962963,0.3007844
0.5711252653927813,0.9962962962962963,0.3022461
0.5717321997874601,0.9962962962962963,0.30226102
0.5723404255319149,0.9962962962962963,0.3038162
0.5729499467518637,0.9962962962962963,0.3049098
0.5735607675906184,0.9962962962962963,0.30637786
0.5741728922091782,0.9962962962962963,0.30819023
0.5747863247863247,0.9962962962962963,0.30922785
0.5754010695187166,0.9962962962962963,0.30929497
0.576017130620985,0.9962962962962963,0.3105877
0.5766345123258306,0.9962962962962963,0.31212083
0.5772532188841202,0.9962962962962963,0.3122639
0.5778732545649838,0.9962962962962963,0.3128371
0.578494623655914,0.9962962962962963,0.3131959
0.5791173304628633,0.9962962962962963,0.31386966
0.5797413793103449,0.9962962962962963,0.31606016
0.5803667745415318,0.9962962962962963,0.31677195
0.5809935205183585,0.9962962962962963,0.31775567
0.5816216216216217,0.9962962962962963,0.31793985
0.5822510822510822,0.9962962962962963,0.31847855
0.5828819068255688,0.9962962962962963,0.3198664
0.5835140997830802,0.9962962962962963,0.32044777
0.5841476655808904,0.9962962962962963,0.3213803
0.5847826086956521,0.9962962962962963,0.3217345
0.5854189336235038,0.9962962962962963,0.32639426
0.5849673202614379,0.9944444444444445,0.32721943
0.5856052344601963,0.9944444444444445,0.32763672
0.5862445414847162,0.9944444444444445,0.32771143
0.5868852459016394,0.9944444444444445,0.32929555
0.587527352297593,0.9944444444444445,0.3301325
0.588170865279299,0.9944444444444445,0.33015555
0.5888157894736842,0.9944444444444445,0.3306883
0.5894621295279913,0.9944444444444445,0.33089978
0.5901098901098901,0.9944444444444445,0.3315351
0.5907590759075908,0.9944444444444445,0.33240512
0.5914096916299559,0.9944444444444445,0.33575228
0.5920617420066152,0.9944444444444445,0.3363388
0.5927152317880795,0.9944444444444445,0.3381752
0.5933701657458563,0.9944444444444445,0.3400132
0.5940265486725663,0.9944444444444445,0.34017336
0.5946843853820598,0.9944444444444445,0.34210038
0.5953436807095344,0.9944444444444445,0.34253418
0.5960044395116537,0.9944444444444445,0.34370214
0.5966666666666667,0.9944444444444445,0.3437046
0.5973303670745272,0.9944444444444445,0.34400004
0.5979955456570156,0.9944444444444445,0.34409618
0.5986622073578596,0.9944444444444445,0.34423828
0.5993303571428571,0.9944444444444445,0.3460345
0.6,0.9944444444444445,0.34678513
0.6006711409395973,0.9944444444444445,0.34710404
0.6013437849944009,0.9944444444444445,0.34762004
0.600896860986547,0.9925925925925926,0.34865254
0.6015712682379349,0.9925925925925926,0.34891796
0.6022471910112359,0.9925925925925926,0.34903973
0.6029246344206974,0.9925925925925926,0.34917083
0.6036036036036037,0.9925925925925926,0.3492051
0.6042841037204059,0.9925925925925926,0.34963405
0.6049661399548533,0.9925925925925926,0.35409594
0.6056497175141243,0.9925925925925926,0.3548424
0.6063348416289592,0.9925925925925926,0.35519192
0.6070215175537939,0.9925925925925926,0.3573908
0.6077097505668935,0.9925925925925926,0.35926706
0.6083995459704881,0.9925925925925926,0.3608711
0.6090909090909091,0.9925925925925926,0.3611612
0.6097838452787259,0.9925925925925926,0.36125696
0.6104783599088838,0.9925925925925926,0.3615629
0.6111744583808438,0.9925925925925926,0.36201438
0.610730593607306,0.9907407407407407,0.36253437
0.6114285714285714,0.9907407407407407,0.36279297
0.6121281464530892,0.9907407407407407,0.36353323
0.6128293241695304,0.9907407407407407,0.36356112
0.6135321100917431,0.9907407407407407,0.3643049
0.6142365097588978,0.9907407407407407,0.36500943
0.6149425287356322,0.9907407407407407,0.36518583
0.6156501726121979,0.9907407407407407,0.3663961
0.6163594470046083,0.9907407407407407,0.36653152
0.615916955017301,0.9888888888888889,0.36705884
0.6166281755196305,0.9888888888888889,0.3676779
0.6173410404624278,0.9888888888888889,0.36772358
0.6180555555555556,0.9888888888888889,0.36812976
0.6187717265353418,0.9888888888888889,0.36842683
0.6194895591647331,0.9888888888888889,0.369107
0.6202090592334495,0.9888888888888889,0.36972028
0.6209302325581395,0.9888888888888889,0.36972487
0.6216530849825378,0.9888888888888889,0.3703905
0.6223776223776224,0.9888888888888889,0.37060872
0.6231038506417736,0.9888888888888889,0.3709009
